,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"In My Mind",Dynoro,38283,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
2,"Promises (with Sam Smith)","Calvin Harris",30046,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
3,breathin,"Ariana Grande",25796,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
4,"In My Feelings",Drake,24146,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
5,"Eastside (with Halsey & Khalid)","benny blanco",21562,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
6,"God is a woman","Ariana Grande",20918,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
7,"Body (feat. brando)","Loud Luxury",20510,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
8,"Solo (feat. Demi Lovato)","Clean Bandit",20492,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
9,"SICKO MODE","Travis Scott",18134,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
10,"Girls Like You (feat. Cardi B)","Maroon 5",17855,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
11,Nevermind,"Dennis Lloyd",17779,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
12,"Jackie Chan",Tiësto,17626,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
13,Rise,"Jonas Blue",17431,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
14,"Happy Now",Zedd,17003,https://open.spotify.com/track/4keoy2fqgwGnbWlm3ZVZFa
15,"No Brainer","DJ Khaled",16942,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
16,"Lucid Dreams","Juice WRLD",16630,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
17,Youngblood,"5 Seconds of Summer",16550,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
18,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,16467,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
19,Happier,Marshmello,16424,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
20,Shotgun,"George Ezra",16267,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
21,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",16007,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
22,"Be Alright","Dean Lewis",15685,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
23,"Taste (feat. Offset)",Tyga,15306,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
24,"Beautiful (feat. Camila Cabello)",Bazzi,15092,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
25,Natural,"Imagine Dragons",13610,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
26,"One Kiss (with Dua Lipa)","Calvin Harris",13183,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
27,"I Like It","Cardi B",12453,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
28,"Side Effects (feat. Emily Warren)","The Chainsmokers",12446,https://open.spotify.com/track/3OtQmFLS5b3pTgIf44GQFJ
29,SAD!,XXXTENTACION,12396,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
