,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,Shallow,"Lady Gaga",29876,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
2,"Promises (with Sam Smith)","Calvin Harris",29416,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
3,"Falling Down - Bonus Track","Lil Peep",27985,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
4,"I Love It (& Lil Pump)","Kanye West",26110,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
5,"In My Mind",Dynoro,25068,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
6,Happier,Marshmello,20977,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
7,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)","DJ Snake",18789,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
8,Better,Khalid,18463,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
9,"Without Me",Halsey,18128,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
10,"Let You Love Me","Rita Ora",17889,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
11,"Eastside (with Halsey & Khalid)","benny blanco",16964,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
12,"Electricity (with Dua Lipa)","Silk City",16054,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
13,"Be Alright","Dean Lewis",15924,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
14,Thunderclouds,Sia,15863,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
15,Natural,"Imagine Dragons",15178,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
16,"Lucky You (feat. Joyner Lucas)",Eminem,13870,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
17,Morph,"Twenty One Pilots",12948,https://open.spotify.com/track/01vv2AjxgP4uUyb8waYO5Y
18,Moonlight,XXXTENTACION,12936,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
19,"SICKO MODE","Travis Scott",12890,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
20,"This Feeling (feat. Kelsea Ballerini)","The Chainsmokers",12748,https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N
21,Shotgun,"George Ezra",12656,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
22,"Want To","Dua Lipa",12393,https://open.spotify.com/track/0CBFOvHlyqy30Q5tbyNHfQ
23,Nevermind,"Dennis Lloyd",12366,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
24,REMEDY,Alesso,12156,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
25,"Wake Up in the Sky","Gucci Mane",11669,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
26,Chlorine,"Twenty One Pilots",11183,https://open.spotify.com/track/23OXdR7YuUBVWh5hSnYJau
27,"Mo Bamba","Sheck Wes",11083,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
28,breathin,"Ariana Grande",11008,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
29,SAD!,XXXTENTACION,10925,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
30,"My Blood","Twenty One Pilots",10897,https://open.spotify.com/track/5HeKOKc4phmLn8e4I7EkzD
31,Noticed,"Lil Mosey",10854,https://open.spotify.com/track/7d6XJZjnm7iWcKwYL9z5kC
32,Killshot,Eminem,10691,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
33,"Beautiful (feat. Camila Cabello)",Bazzi,10615,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
34,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",10233,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
35,"Body (feat. brando)","Loud Luxury",10118,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
36,"Lucid Dreams","Juice WRLD",10016,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
37,"In My Feelings",Drake,9796,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
38,"Solo (feat. Demi Lovato)","Clean Bandit",9745,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
39,"Venom - Music From The Motion Picture",Eminem,9367,https://open.spotify.com/track/2SL6oP2YAEQbqsrkOzRGO4
40,"Better Now","Post Malone",9346,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
41,"One Kiss (with Dua Lipa)","Calvin Harris",9189,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
42,Youngblood,"5 Seconds of Summer",9095,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
43,"SLOW DANCING IN THE DARK",Joji,8801,https://open.spotify.com/track/0UyljEbX9dqI1K0sqdv6B6
44,"Love Someone","Lukas Graham",8734,https://open.spotify.com/track/2JqnpexlO9dmvjUMCaLCLJ
45,"Drip Too Hard (Lil Baby & Gunna)","Lil Baby",8547,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
46,"No Stylist (feat. Drake)","French Montana",8450,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
47,"Praise The Lord (Da Shine) (feat. Skepta)","A$AP Rocky",8349,https://open.spotify.com/track/7ycWLEP1GsNjVvcjawXz3z
48,"There's No Way (feat. Julia Michaels)",Lauv,8220,https://open.spotify.com/track/2hnxrRNzF74mdDzpQZQukQ
49,Nonstop,Drake,8183,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
50,"Girls Like You (feat. Cardi B)","Maroon 5",8044,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
51,"Always Remember Us This Way","Lady Gaga",7968,https://open.spotify.com/track/74iZuPGwyL33VlTr6jTnab
52,"Lost In Japan - Remix","Shawn Mendes",7878,https://open.spotify.com/track/575NJxNUVDqwJGdzBrlLbv
53,"Tints (feat. Kendrick Lamar)","Anderson .Paak",7744,https://open.spotify.com/track/1gnwGVoG7V08vMX3hyr90x
54,"Nico and the Niners","Twenty One Pilots",7724,https://open.spotify.com/track/5SehvGGC53A7SZKCLXQcyt
55,STOOPID,6ix9ine,7722,https://open.spotify.com/track/1jQvUmf16VE9WQCPuK2e8K
56,"Sweet but Psycho","Ava Max",7704,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
57,"rockstar (feat. 21 Savage)","Post Malone",7583,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
58,"Say My Name","David Guetta",7568,https://open.spotify.com/track/0YammaEkYSeo9vQYZ1OwS6
59,"Love No More","Loud Luxury",7487,https://open.spotify.com/track/15fZrZhdK0g1BS9sDeW6sD
60,"Jocelyn Flores",XXXTENTACION,7443,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
61,Jumpsuit,"Twenty One Pilots",7422,https://open.spotify.com/track/1E1uGhNdBe6Dddbgs2KqtZ
62,Smithereens,"Twenty One Pilots",7313,https://open.spotify.com/track/5G6Gt9RtNaeIE418pd4yre
63,"Neon Gravestones","Twenty One Pilots",7188,https://open.spotify.com/track/0sXvjZV7p4uvyPN4uQo3FH
64,Rise,"Jonas Blue",7179,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
65,"High On Life (feat. Bonn)","Martin Garrix",7163,https://open.spotify.com/track/4ut5G4rgB1ClpMTMfjoIuy
66,"CAN'T GET OVER YOU (feat. Clams Casino)",Joji,7136,https://open.spotify.com/track/7ewESHEg3P3JN66IcWwDho
67,"FEFE (feat. Nicki Minaj & Murda Beatz)",6ix9ine,7050,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
68,"Don’t Matter To Me (with Michael Jackson)",Drake,7025,https://open.spotify.com/track/6G8kHiVZ1jW7vHMPVRNZU0
69,Fall,Eminem,7014,https://open.spotify.com/track/58QhkbaAkLFnn7JwAnAato
70,"Taste (feat. Offset)",Tyga,6994,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
71,"God is a woman","Ariana Grande",6819,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C
72,"Mona Lisa (feat. Kendrick Lamar)","Lil Wayne",6773,https://open.spotify.com/track/0dbTQYW3Ad1FTzIA9t90E8
73,Bandito,"Twenty One Pilots",6481,https://open.spotify.com/track/5INKIG4QNuD4xq7qZcfPzp
74,"The Ringer",Eminem,6423,https://open.spotify.com/track/2jt2WxXMCD4zjACthkJQVE
75,"The Hype","Twenty One Pilots",6284,https://open.spotify.com/track/7I3skNaQdvZSS7zXY2VHId
76,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",6266,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
77,"Cut My Lip","Twenty One Pilots",6165,https://open.spotify.com/track/6gFtgkh8ShkrJn52Cbdhxy
78,"no tears left to cry","Ariana Grande",6143,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo
79,"Jackie Chan",Tiësto,6103,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
80,"I Like It","Cardi B",6071,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
81,"What About Me (feat. Sosamann)","Lil Wayne",6018,https://open.spotify.com/track/3JX0dOCIAiaR8MP3ryXWuM
82,"All I Am","Jess Glynne",5872,https://open.spotify.com/track/6X6SdJzxyw7GzxwP2fr9WV
83,"Pet Cheetah","Twenty One Pilots",5870,https://open.spotify.com/track/7daBwTiPNOVgoMUG4SICgh
84,Levitate,"Twenty One Pilots",5825,https://open.spotify.com/track/2uBhGx3m5iJrtsql8Qk00j
85,"YEAH RIGHT",Joji,5785,https://open.spotify.com/track/5gFmgXPCLu9xIfMUXSbRru
86,"Ieškau - Remix","8 Kambarys",5771,https://open.spotify.com/track/4IqUG5Xs7IVlmGtpbN1vya
87,"Born To Be Yours",Kygo,5735,https://open.spotify.com/track/4M3FO0ji6Lc8vwD1sgf1nc
88,"I'll Never Love Again - Film Version - Radio Edit","Lady Gaga",5669,https://open.spotify.com/track/3DKpA54hrFIdPN6AtL9HXa
89,"lovely (with Khalid)","Billie Eilish",5632,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
90,"Feel It Still","Portugal. The Man",5585,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK
91,"Sweater Weather","The Neighbourhood",5572,https://open.spotify.com/track/2QjOHCTQ1Jl3zawyYOpxh6
