,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
Position,"Track Name",Artist,Streams,URL
1,"Falling Down - Bonus Track","Lil Peep",40738,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
2,"I Love It (& Lil Pump)","Kanye West",35442,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
3,"Promises (with Sam Smith)","Calvin Harris",33161,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
4,"In My Mind",Dynoro,30023,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
5,"Lucky You (feat. Joyner Lucas)",Eminem,22807,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
6,Happier,Marshmello,21961,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
7,"Be Alright","Dean Lewis",18892,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
8,"Eastside (with Halsey & Khalid)","benny blanco",18870,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
9,Better,Khalid,18764,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
10,Natural,"Imagine Dragons",17749,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
11,"Electricity (with Dua Lipa)","Silk City",17544,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
12,Thunderclouds,Sia,17247,https://open.spotify.com/track/5a8RPWgKSmcGBGcffmIrUi
13,breathin,"Ariana Grande",15746,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
14,Killshot,Eminem,15643,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
15,"Wake Up in the Sky","Gucci Mane",14824,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
16,REMEDY,Alesso,14084,https://open.spotify.com/track/6jreFSOTUAViWjKyzOC4Kg
17,"SICKO MODE","Travis Scott",13197,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
18,Nevermind,"Dennis Lloyd",13159,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
19,Shotgun,"George Ezra",13047,https://open.spotify.com/track/4ofwffwvvnbSkrMSCKQDaC
20,"Let You Love Me","Rita Ora",12981,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
21,"In My Feelings",Drake,12604,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
22,"Goodbye (feat. Nicki Minaj & Willy William)","Jason Derulo",11965,https://open.spotify.com/track/5Xn4IyTtW6FUGIUyWjbUHG
23,"No Stylist (feat. Drake)","French Montana",11835,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A
24,"Whenever (feat. Conor Maynard)","Kris Kross Amsterdam",11611,https://open.spotify.com/track/3DGar7krWlmrXRFHBcQF6z
25,"Beautiful (feat. Camila Cabello)",Bazzi,11570,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
26,"Body (feat. brando)","Loud Luxury",11374,https://open.spotify.com/track/7K7MUBCnzgBAvMVW2RTWNs
27,"Solo (feat. Demi Lovato)","Clean Bandit",11314,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
28,"Lucid Dreams","Juice WRLD",11281,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
29,"Want To","Dua Lipa",10757,https://open.spotify.com/track/0CBFOvHlyqy30Q5tbyNHfQ
30,SAD!,XXXTENTACION,10579,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
31,"One Kiss (with Dua Lipa)","Calvin Harris",10508,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
32,Youngblood,"5 Seconds of Summer",10287,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
